text,Tag,sentiment,temp_list
শুনলাম মিরপুর নাকি রাজ্জাক ভাই হাতুরা দিয়ে Sri Lanka তিন player মাথা পাটিয়ে দিলে,negative,0,"['শুনলাম', 'মিরপুর', 'রাজ্জাক', 'ভাই', 'হাতুরা', 'দিয়ে', 'Sri', 'Lanka', 'তিন', 'player', 'মাথা', 'পাটিয়ে', 'দিলে']"
" হাতুরে সিংহে এতো দিন,আঃ রাজ্জাককে খেলার বাহিরে রাখল কেন? ",negative,0,"['হাতুরে', 'সিংহে', 'এতো', 'দিনআঃ', 'রাজ্জাককে', 'খেলার', 'বাহিরে', 'রাখল', 'কেন']"
কোচ্ আঃ রাজ্জাকের ক্ষতি করে নাই।বাংলাদেশ ক্রিকেটকে পিছিয়ে দিয়েছন।,negative,0,"['কোচ্', 'আঃ', 'রাজ্জাকের', 'ক্ষতি', 'নাইবাংলাদেশ', 'ক্রিকেটকে', 'পিছিয়ে', 'দিয়েছন']"
কোচ্ আঃ রাজ্জাকের ক্ষতি করে নাই।বাংলাদেশ ক্রিকেটকে পিছিয়ে দিয়েছন।,negative,0,"['কোচ্', 'আঃ', 'রাজ্জাকের', 'ক্ষতি', 'নাইবাংলাদেশ', 'ক্রিকেটকে', 'পিছিয়ে', 'দিয়েছন']"
"আ. রাজ্জাকদের মত এমন ভালো প্লেয়ার এভাবেই অবহেলায় হারিয়ে যায়, আর এই অবহেলিত আ. রাজ্জাক তা বিছিবি নির্বাচকদের লজ্জায় ডুবিয়ে দেখিয়ে দিল।",negative,0,"['আ', 'রাজ্জাকদের', 'মত', 'ভালো', 'প্লেয়ার', 'এভাবেই', 'অবহেলায়', 'হারিয়ে', 'যায়', 'অবহেলিত', 'আ', 'রাজ্জাক', 'বিছিবি', 'নির্বাচকদের', 'লজ্জায়', 'ডুবিয়ে', 'দেখিয়ে', 'দিল']"
হেরাথ বল করলে বুঝা যাবে,negative,0,"['হেরাথ', 'বল', 'বুঝা']"
ঐ সব হ্লার পোলারা কই যারা বলে রাজ্জাক টেষ্টে ভাল করতে পারে না?,negative,0,"['হ্লার', 'পোলারা', 'কই', 'রাজ্জাক', 'টেষ্টে', 'ভাল', 'না']"
রাজ্জাক সত্যি রাজকীয় ভাবেই মাঠে নামল,positive,1,"['রাজ্জাক', 'সত্যি', 'রাজকীয়', 'মাঠে', 'নামল']"
বুড়ো হাড়ের ভেলকি ,positive,1,"['বুড়ো', 'হাড়ের', 'ভেলকি']"
পাপন খেলা দেখেনি?রাজ্জাক কি জিনিষ মাঠে এসে দেখ,negative,0,"['পাপন', 'খেলা', 'দেখেনিরাজ্জাক', 'জিনিষ', 'মাঠে', 'দেখ']"
এই রাজ্জাক কে প্রথম টেস্ট বসিয়ে রেখে সানজামুল কে খেলানো হলো ,negative,0,"['রাজ্জাক', 'টেস্ট', 'বসিয়ে', 'সানজামুল', 'খেলানো']"
তুষার ইমরানকেও দলে সুযোগ দেওয়া উচিত,positive,1,"['তুষার', 'ইমরানকেও', 'দলে', 'সুযোগ']"
তুষার ইমরানকেও দলে সুযোগ দেওয়া উচিত,negative,0,"['তুষার', 'ইমরানকেও', 'দলে', 'সুযোগ']"
রাজ্জাক একলাই তিনটা সাবাস,positive,1,"['রাজ্জাক', 'একলাই', 'তিনটা', 'সাবাস']"
পিচে টারন আছে। খেলা ৪ দিনে শেষ হবে।,neutral,2,"['পিচে', 'টারন', 'আছে', 'খেলা', '৪', 'দিনে', 'শেষ', 'হবে']"
নির্বাচকমণ্ডলী বিশেষ প্রশংসার দাবিদার,positive,1,"['নির্বাচকমণ্ডলী', 'প্রশংসার', 'দাবিদার']"
 এখন তো নিজেরাই দিশেহারা!!!,negative,0,"['নিজেরাই', 'দিশেহারা']"
 ওরা ত ২০০ করছে তোরা ১০০ করতে পারবে না,negative,0,"['ত', '২০০', 'তোরা', '১০০', 'পারবে']"
 ওরা ত ২০০ করছে তোরা ১০০ করতে পারবে না,negative,0,"['ত', '২০০', 'তোরা', '১০০', 'পারবে']"
 শিরোনাম দেখে ভাবলাম রাজ্জাক মনে হয় ৪-৫ উইকেট নিয়ে ফেলেছে?,negative,0,"['শিরোনাম', 'ভাবলাম', 'রাজ্জাক', '৪-৫', 'উইকেট', 'ফেলেছে']"
ভাল খবর।কিন্তু পরে অাবার যেন হেরাথে দিশেহারা না হয় বাঘেরা!!!,negative,0,"['ভাল', 'খবরকিন্তু', 'অাবার', 'হেরাথে', 'দিশেহারা', 'বাঘেরা']"
ভাল খবর।কিন্তু পরে অাবার যেন হেরাথে দিশেহারা না হয় বাঘেরা!!!,negative,0,"['ভাল', 'খবরকিন্তু', 'অাবার', 'হেরাথে', 'দিশেহারা', 'বাঘেরা']"
 টেস্টে সিনিয়র খেলাওয়ারে বিকল্প নেই,neutral,2,"['টেস্টে', 'সিনিয়র', 'খেলাওয়ারে', 'বিকল্প']"
" টস হারছে মানে, হারার সম্ভবনাই বেশী।",negative,0,"['টস', 'হারছে', 'মানে', 'হারার', 'সম্ভবনাই', 'বেশী']"
মিরপুরে ২য় ইনিংসে পরে ব্যাটিং করা কঠিন আর দলে মোসাদ্দেককে না নেয়াটা বোধহয় ঠিক হয়নি। তরপরও শুভকামনা।,positive,1,"['মিরপুরে', '২য়', 'ইনিংসে', 'ব্যাটিং', 'কঠিন', 'দলে', 'মোসাদ্দেককে', 'নেয়াটা', 'বোধহয়', 'হয়নি', 'তরপরও', 'শুভকামনা']"
মিরপুরে ২য় ইনিংসে পরে ব্যাটিং করা কঠিন আর দলে মোসাদ্দেককে না নেয়াটা বোধহয় ঠিক হয়নি। তরপরও শুভকামনা।,negative,0,"['মিরপুরে', '২য়', 'ইনিংসে', 'ব্যাটিং', 'কঠিন', 'দলে', 'মোসাদ্দেককে', 'নেয়াটা', 'বোধহয়', 'হয়নি', 'তরপরও', 'শুভকামনা']"
"এই সুযোগে অবসর নেয়া উচিত,,খুব ভাল হবে রাজ্জাকের জন্য",negative,0,"['সুযোগে', 'অবসর', 'নেয়া', 'উচিতখুব', 'ভাল', 'রাজ্জাকের']"
"বাচ্চা হাড্ডির তো অনেক কারিশমা দেখলাম,এখন দেখি বুড়া হাড্ডি কী করে",negative,0,"['বাচ্চা', 'হাড্ডির', 'কারিশমা', 'দেখলামএখন', 'দেখি', 'বুড়া', 'হাড্ডি']"
"মোসাদ্দেক, সাব্বির থেকে ভাল",positive,1,"['মোসাদ্দেক', 'সাব্বির', 'ভাল']"
 মাহদুল্লাহ একজন পরিক্ষিত অধিনায়ক।,neutral,2,"['মাহদুল্লাহ', 'একজন', 'পরিক্ষিত', 'অধিনায়ক']"
মাহমুদুল্লাহ হচ্ছে বাংলাদেশ ক্রিকেটের মীরজাফর।,negative,0,"['মাহমুদুল্লাহ', 'বাংলাদেশ', 'ক্রিকেটের', 'মীরজাফর']"
"মাহমুদুল্লাহকে টেষ্ট স্কোয়াডেই রাখার কথা ছিল না, সেখানে তাকে টেষ্ট সিরিজের অধিনায়ক করা হয়েছে।",negative,0,"['মাহমুদুল্লাহকে', 'টেষ্ট', 'স্কোয়াডেই', 'রাখার', 'কথা', 'না', 'টেষ্ট', 'সিরিজের', 'অধিনায়ক', 'হয়েছে']"
